hidden_dim,num_layers,batch_size,status,model_parameters,trainable_parameters,model_size_mb,gpu_allocated_baseline,gpu_allocated_after_creation,gpu_allocated_after_device,gpu_allocated_after_input,gpu_allocated_after_forward,memory_delta_model_creation,memory_delta_to_device,memory_delta_input,memory_delta_forward,gpu_memory_used_torch,gpu_peak_memory_torch,gpu_reserved_torch,gpu_memory_used_system,gpu_total_system,gpu_util_percent,system_memory_baseline,system_memory_after_device,system_memory_after_forward,cpu_memory,output_shape,error_message
256,2,32,success,705540,705540.0,2.6914215087890625,16.2734375,16.2734375,18.9658203125,66.96630859375,141.65869140625,0.0,2.6923828125,48.00048828125,74.6923828125,74.6923828125,10415.572265625,12542.0,12468.0,81920.0,15.948486328125,549.0,549.0,13065.0,1307.00390625,"torch.Size([32, 3, 256, 256])",
256,2,64,success,705540,705540.0,2.6914215087890625,16.2734375,16.2734375,18.9658203125,114.96630859375,261.65869140625,0.0,2.6923828125,96.00048828125,146.6923828125,146.6923828125,20807.650390625,25046.0,24924.0,81920.0,31.212158203125,549.0,549.0,25569.0,1307.17578125,"torch.Size([64, 3, 256, 256])",
256,2,128,success,705540,705540.0,2.6914215087890625,16.2734375,16.2734375,18.9658203125,210.966796875,501.6591796875,0.0,2.6923828125,192.0009765625,290.6923828125,290.6923828125,41591.80712890625,50054.0,49836.0,81920.0,61.739501953125,549.0,549.0,50577.0,1307.17578125,"torch.Size([128, 3, 256, 256])",
256,2,256,success,705540,705540.0,2.6914215087890625,16.2734375,16.2734375,18.9658203125,402.9677734375,981.66015625,0.0,2.6923828125,384.001953125,578.6923828125,578.6923828125,66776.12060546875,66784.0,66374.0,81920.0,82.161865234375,549.0,549.0,67307.0,1307.53125,"torch.Size([256, 3, 256, 256])",
256,2,512,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 32.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 12.99 GiB is free. Including non-PyTorch memory, this process has 66.15 GiB memory in use. Of the allocated memory 65.64 GiB is allocated by PyTorch, and 7.78 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
256,4,32,success,1885700,1885700.0,7.1933746337890625,16.2734375,16.2734375,24.4677734375,72.46826171875,151.66259765625,0.0,8.1943359375,48.00048828125,79.1943359375,79.1943359375,14517.07421875,16646.0,16572.0,81920.0,20.958251953125,549.0,549.0,17169.0,1307.53125,"torch.Size([32, 3, 256, 256])",
256,4,64,success,1885700,1885700.0,7.1933746337890625,16.2734375,16.2734375,24.4677734375,120.46826171875,271.66259765625,0.0,8.1943359375,96.00048828125,151.1943359375,151.1943359375,29005.15234375,33246.0,33124.0,81920.0,41.221923828125,549.0,549.0,33769.0,1307.53125,"torch.Size([64, 3, 256, 256])",
256,4,128,success,1885700,1885700.0,7.1933746337890625,16.2734375,16.2734375,24.4677734375,216.46875,511.6630859375,0.0,8.1943359375,192.0009765625,295.1943359375,295.1943359375,57981.30908203125,66446.0,66228.0,81920.0,81.749267578125,549.0,549.0,66969.0,1307.53125,"torch.Size([128, 3, 256, 256])",
256,4,256,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 13.80 GiB is free. Including non-PyTorch memory, this process has 65.34 GiB memory in use. Of the allocated memory 64.84 GiB is allocated by PyTorch, and 926.00 KiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
256,4,512,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 32.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 12.99 GiB is free. Including non-PyTorch memory, this process has 66.15 GiB memory in use. Of the allocated memory 65.65 GiB is allocated by PyTorch, and 2.28 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
256,6,32,success,3065860,3065860.0,11.695327758789062,16.2734375,16.2734375,28.9697265625,76.97021484375,160.66650390625,0.0,12.6962890625,48.00048828125,83.6962890625,83.6962890625,18617.576171875,20770.0,20676.0,81920.0,25.992431640625004,549.0,569.0,21293.0,1307.53125,"torch.Size([32, 3, 256, 256])",
256,6,64,success,3065860,3065860.0,11.695327758789062,16.2734375,16.2734375,28.9697265625,124.97021484375,280.66650390625,0.0,12.6962890625,96.00048828125,155.6962890625,155.6962890625,37201.654296875,41466.0,41324.0,81920.0,51.25610351562499,549.0,569.0,41989.0,1307.53515625,"torch.Size([64, 3, 256, 256])",
256,6,128,success,3065860,3065860.0,11.695327758789062,16.2734375,16.2734375,28.9697265625,220.970703125,520.6669921875,0.0,12.6962890625,192.0009765625,299.6962890625,299.6962890625,74369.81103515625,74532.0,74294.0,81920.0,91.619873046875,549.0,569.0,75055.0,1307.53515625,"torch.Size([128, 3, 256, 256])",
256,6,256,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 13.78 GiB is free. Including non-PyTorch memory, this process has 65.36 GiB memory in use. Of the allocated memory 64.84 GiB is allocated by PyTorch, and 16.40 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
256,6,512,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 32.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 12.97 GiB is free. Including non-PyTorch memory, this process has 66.17 GiB memory in use. Of the allocated memory 65.65 GiB is allocated by PyTorch, and 17.77 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
256,8,32,success,4246020,4246020.0,16.197280883789062,16.2734375,16.2734375,33.4716796875,81.47216796875,169.67041015625,0.0,17.1982421875,48.00048828125,88.1982421875,88.1982421875,22718.078125,24874.0,24780.0,81920.0,31.002197265624996,549.0,569.0,25397.0,1319.01171875,"torch.Size([32, 3, 256, 256])",
256,8,64,success,4246020,4246020.0,16.197280883789062,16.2734375,16.2734375,33.4716796875,129.47216796875,289.67041015625,0.0,17.1982421875,96.00048828125,160.1982421875,160.1982421875,45398.15625,49666.0,49524.0,81920.0,61.26586914062499,549.0,569.0,50189.0,1319.01171875,"torch.Size([64, 3, 256, 256])",
256,8,128,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 8.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 5.94 GiB is free. Including non-PyTorch memory, this process has 73.20 GiB memory in use. Of the allocated memory 64.72 GiB is allocated by PyTorch, and 7.98 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
256,8,256,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 13.78 GiB is free. Including non-PyTorch memory, this process has 65.36 GiB memory in use. Of the allocated memory 64.85 GiB is allocated by PyTorch, and 11.90 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
256,8,512,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 32.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 12.97 GiB is free. Including non-PyTorch memory, this process has 66.17 GiB memory in use. Of the allocated memory 65.66 GiB is allocated by PyTorch, and 13.27 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
256,10,32,success,5426180,5426180.0,20.699234008789062,16.2734375,16.2734375,37.9736328125,85.97412109375,178.67431640625,0.0,21.7001953125,48.00048828125,92.7001953125,92.7001953125,26818.580078125,28978.0,28884.0,81920.0,36.011962890625,549.0,569.0,29501.0,1323.265625,"torch.Size([32, 3, 256, 256])",
256,10,64,success,5426180,5426180.0,20.699234008789062,16.2734375,16.2734375,37.9736328125,133.97412109375,298.67431640625,0.0,21.7001953125,96.00048828125,164.7001953125,164.7001953125,53594.658203125,57866.0,57724.0,81920.0,71.275634765625,549.0,569.0,58389.0,1323.51171875,"torch.Size([64, 3, 256, 256])",
256,10,128,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 8.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 6.16 GiB is free. Including non-PyTorch memory, this process has 72.98 GiB memory in use. Of the allocated memory 72.44 GiB is allocated by PyTorch, and 35.71 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
256,10,256,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 13.78 GiB is free. Including non-PyTorch memory, this process has 65.36 GiB memory in use. Of the allocated memory 64.85 GiB is allocated by PyTorch, and 7.40 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
256,10,512,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 32.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 12.97 GiB is free. Including non-PyTorch memory, this process has 66.17 GiB memory in use. Of the allocated memory 65.66 GiB is allocated by PyTorch, and 8.77 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
256,12,32,success,6606340,6606340.0,25.201187133789062,16.2734375,16.2734375,42.4755859375,90.47607421875,187.67822265625,0.0,26.2021484375,48.00048828125,97.2021484375,97.2021484375,30919.08203125,33082.0,32988.0,81920.0,41.021728515625,549.0,569.0,33605.0,1323.51171875,"torch.Size([32, 3, 256, 256])",
256,12,64,success,6606340,6606340.0,25.201187133789062,16.2734375,16.2734375,42.4755859375,138.47607421875,307.67822265625,0.0,26.2021484375,96.00048828125,169.2021484375,169.2021484375,61791.16015625,66066.0,65924.0,81920.0,81.285400390625,549.0,569.0,66589.0,1323.51171875,"torch.Size([64, 3, 256, 256])",
256,12,128,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 8.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 6.19 GiB is free. Including non-PyTorch memory, this process has 72.95 GiB memory in use. Of the allocated memory 72.45 GiB is allocated by PyTorch, and 3.21 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
256,12,256,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 13.78 GiB is free. Including non-PyTorch memory, this process has 65.36 GiB memory in use. Of the allocated memory 64.85 GiB is allocated by PyTorch, and 2.90 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
256,12,512,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 32.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 12.97 GiB is free. Including non-PyTorch memory, this process has 66.17 GiB memory in use. Of the allocated memory 65.67 GiB is allocated by PyTorch, and 4.27 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
256,20,32,success,11326980,11326980.0,43.20899963378906,16.2734375,16.2734375,60.4833984375,108.48388671875,223.69384765625,0.0,44.2099609375,48.00048828125,115.2099609375,115.2099609375,47321.08984375,49518.0,49404.0,81920.0,61.08520507812501,549.0,589.0,50041.0,1324.03515625,"torch.Size([32, 3, 256, 256])",
256,20,64,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 4.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 2.31 GiB is free. Including non-PyTorch memory, this process has 76.84 GiB memory in use. Of the allocated memory 76.26 GiB is allocated by PyTorch, and 73.36 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
256,20,128,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 8.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 6.17 GiB is free. Including non-PyTorch memory, this process has 72.97 GiB memory in use. Of the allocated memory 72.47 GiB is allocated by PyTorch, and 5.20 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
256,20,256,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 13.76 GiB is free. Including non-PyTorch memory, this process has 65.38 GiB memory in use. Of the allocated memory 64.87 GiB is allocated by PyTorch, and 4.89 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
256,20,512,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 32.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 12.95 GiB is free. Including non-PyTorch memory, this process has 66.19 GiB memory in use. Of the allocated memory 65.69 GiB is allocated by PyTorch, and 6.26 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,2,32,success,2721796,2721796.0,10.382827758789062,16.2734375,16.2734375,26.6572265625,74.65771484375,157.04150390625,0.0,10.3837890625,48.00048828125,82.3837890625,82.3837890625,20677.85205078125,24864.0,24770.0,81920.0,30.989990234374996,549.0,569.0,25387.0,1326.7421875,"torch.Size([32, 3, 256, 256])",
512,2,64,success,2721796,2721796.0,10.382827758789062,16.2734375,16.2734375,26.6572265625,122.65771484375,277.04150390625,0.0,10.3837890625,96.00048828125,154.3837890625,154.3837890625,41309.99267578125,49656.0,49514.0,81920.0,61.25366210937499,549.0,569.0,50179.0,1326.875,"torch.Size([64, 3, 256, 256])",
512,2,128,success,2721796,2721796.0,10.382827758789062,16.2734375,16.2734375,26.6572265625,218.658203125,517.0419921875,0.0,10.3837890625,192.0009765625,298.3837890625,298.3837890625,66190.2744140625,66202.0,65964.0,81920.0,81.451416015625,549.0,569.0,66725.0,1327.25,"torch.Size([128, 3, 256, 256])",
512,2,256,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 32.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 13.78 GiB is free. Including non-PyTorch memory, this process has 65.36 GiB memory in use. Of the allocated memory 64.84 GiB is allocated by PyTorch, and 20.21 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,2,512,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 64.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 12.97 GiB is free. Including non-PyTorch memory, this process has 66.18 GiB memory in use. Of the allocated memory 65.65 GiB is allocated by PyTorch, and 21.09 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,4,32,success,7441412,7441412.0,28.386734008789062,16.2734375,16.2734375,44.6611328125,92.66162109375,195.04931640625,0.0,28.3876953125,48.00048828125,102.3876953125,102.3876953125,28888.85595703125,33096.0,32982.0,81920.0,41.038818359375,549.0,589.0,33619.0,1327.25,"torch.Size([32, 3, 256, 256])",
512,4,64,success,7441412,7441412.0,28.386734008789062,16.2734375,16.2734375,44.6611328125,140.66162109375,315.04931640625,0.0,28.3876953125,96.00048828125,174.3876953125,174.3876953125,57712.99658203125,66080.0,65918.0,81920.0,81.302490234375,549.0,589.0,66603.0,1327.25,"torch.Size([64, 3, 256, 256])",
512,4,128,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 14.17 GiB is free. Including non-PyTorch memory, this process has 64.97 GiB memory in use. Of the allocated memory 64.45 GiB is allocated by PyTorch, and 22.77 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,4,256,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 32.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 13.76 GiB is free. Including non-PyTorch memory, this process has 65.38 GiB memory in use. Of the allocated memory 64.86 GiB is allocated by PyTorch, and 22.21 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,4,512,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 64.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 12.95 GiB is free. Including non-PyTorch memory, this process has 66.20 GiB memory in use. Of the allocated memory 65.67 GiB is allocated by PyTorch, and 23.08 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,6,32,success,12161028,12161028.0,46.39064025878906,16.2734375,16.2734375,62.6650390625,110.66552734375,233.05712890625,0.0,46.3916015625,48.00048828125,122.3916015625,122.3916015625,37098.85986328125,41328.0,41194.0,81920.0,51.08764648437501,549.0,609.0,41851.0,1362.59375,"torch.Size([32, 3, 256, 256])",
512,6,64,success,12161028,12161028.0,46.39064025878906,16.2734375,16.2734375,62.6650390625,158.66552734375,353.05712890625,0.0,46.3916015625,96.00048828125,194.3916015625,194.3916015625,74115.00048828125,74236.0,74054.0,81920.0,91.258544921875,549.0,609.0,74759.0,1362.65234375,"torch.Size([64, 3, 256, 256])",
512,6,128,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 14.15 GiB is free. Including non-PyTorch memory, this process has 64.99 GiB memory in use. Of the allocated memory 64.47 GiB is allocated by PyTorch, and 24.77 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,6,256,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 32.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 13.74 GiB is free. Including non-PyTorch memory, this process has 65.40 GiB memory in use. Of the allocated memory 64.87 GiB is allocated by PyTorch, and 24.21 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,6,512,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 64.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 12.93 GiB is free. Including non-PyTorch memory, this process has 66.21 GiB memory in use. Of the allocated memory 65.69 GiB is allocated by PyTorch, and 25.08 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,8,32,success,16880644,16880644.0,64.39454650878906,16.2734375,16.2734375,80.6689453125,128.66943359375,271.06494140625,0.0,64.3955078125,48.00048828125,142.3955078125,142.3955078125,45308.86376953125,49560.0,49406.0,81920.0,61.136474609375,549.0,629.0,50083.0,1371.65234375,"torch.Size([32, 3, 256, 256])",
512,8,64,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 8.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 6.15 GiB is free. Including non-PyTorch memory, this process has 72.99 GiB memory in use. Of the allocated memory 64.42 GiB is allocated by PyTorch, and 8.06 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,8,128,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 16.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 14.13 GiB is free. Including non-PyTorch memory, this process has 65.01 GiB memory in use. Of the allocated memory 64.49 GiB is allocated by PyTorch, and 26.77 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,8,256,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 32.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 13.72 GiB is free. Including non-PyTorch memory, this process has 65.42 GiB memory in use. Of the allocated memory 64.89 GiB is allocated by PyTorch, and 26.20 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,8,512,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 64.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 12.91 GiB is free. Including non-PyTorch memory, this process has 66.23 GiB memory in use. Of the allocated memory 65.71 GiB is allocated by PyTorch, and 27.08 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
512,10,32,success,21600260,21600260.0,82.39845275878906,16.2734375,16.2734375,98.6728515625,146.67333984375,309.07275390625,0.0,82.3994140625,48.00048828125,162.3994140625,162.3994140625,53518.86767578125,57792.0,57618.0,81920.0,71.185302734375,549.0,649.0,58315.0,1383.65234375,"torch.Size([32, 3, 256, 256])",
512,10,64,cuda_oom,N/A,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,"CUDA out of memory. Tried to allocate 8.00 GiB. GPU 0 has a total capacity of 79.15 GiB of which 6.25 GiB is free. Including non-PyTorch memory, this process has 72.90 GiB memory in use. Of the allocated memory 72.30 GiB is allocated by PyTorch, and 97.04 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
